energy,intensity,residual,fit,pseudovoigt_1,pseudovoigt_2,constant_3,gaussian_4
6.183333333333305,0.001894251048772865,0.03500004874566511,0.03689429979443798,7.221135140763655e-05,5.336111053879081e-05,0.03676872733249155,0.0
6.199999999999973,0.001672608969388938,0.035221015284577856,0.03689362425396679,7.182146393269764e-05,5.3075457542547025e-05,0.03676872733249155,0.0
6.216666666666638,0.0014894646029960984,0.03540348954715571,0.03689295415015181,7.143472554833376e-05,5.279209211193048e-05,0.03676872733249155,0.0
6.233333333333306,0.0013384345380275796,0.03555385488678374,0.03689228942481132,7.105110243297433e-05,5.2510989886797616e-05,0.03676872733249155,0.0
6.249999999999972,0.0012136748094292323,0.0356779552111106,0.03689163002053983,7.067056121788353e-05,5.223212683039902e-05,0.03676872733249155,0.0
6.266666666666639,0.0011102474053009976,0.0357807284753947,0.036890975880695696,7.029306897990404e-05,5.1955479224241134e-05,0.03676872733249155,0.0
6.283333333333305,0.0010241407634558619,0.03586618618593307,0.03689032694938893,6.991859323433652e-05,5.168102366304335e-05,0.03676872733249155,0.0
6.299999999999972,0.0009521598820936355,0.035937523289375654,0.03688968317146929,6.954710192795112e-05,5.140873704978756e-05,0.03676872733249155,0.0
6.316666666666638,0.0008917842772384375,0.0359972602152761,0.03688904449251454,6.917856343212896e-05,5.1138596590859346e-05,0.03676872733249155,0.0
6.3333333333333055,0.0008410336313034932,0.03604737722751546,0.03688841085881896,6.881294653613008e-05,5.087057979127771e-05,0.03676872733249155,0.0
6.349999999999971,0.0007882098897912334,0.03609957232759082,0.03688778221738205,6.8450220440486e-05,5.0604664450012594e-05,0.03676872733249155,0.0
6.36666666666664,0.0007525906554877921,0.03613456786040966,0.03688715851589745,6.809035475051331e-05,5.034082865538729e-05,0.03676872733249155,0.0
6.383333333333304,0.0007228641949372934,0.03616367550780477,0.03688653970274206,6.773331946994714e-05,5.007905078056521e-05,0.03676872733249155,0.0
6.399999999999972,0.0006982868399087982,0.036187638887056554,0.036885925726965356,6.737908499468983e-05,4.9819309479117665e-05,0.03676872733249155,0.0
6.416666666666638,0.0006671157541095356,0.03621820078416936,0.036885316538278895,6.702762210667536e-05,4.9561583680672936e-05,0.03676872733249155,0.0
