energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-0.4000000000000044,0.1469699555212256,-0.08893591405878813,0.05803404146243747,0.05803404146243747,1.6820735803274642e-56,1.6173387568645574e-62,5.761880417536178e-46,6.7324021014192305e-93,7.140773944657821e-128
-0.3833333333333377,0.1182748109964727,-0.05560034138226394,0.06267446961420876,0.06267446961420876,1.3367313564357898e-55,8.351464816601584e-62,2.335067352133482e-45,5.018185243087989e-92,7.588822339198586e-127
-0.3666666666666711,0.1231001363483661,-0.05521909598198432,0.06788104036638178,0.06788104036638178,1.0442640879783432e-54,4.2711015408605625e-61,9.372460326162331e-45,3.704608841710708e-91,7.987714145511685e-126
-0.3500000000000045,0.1238992171385282,-0.05015207547908554,0.07374714165944266,0.07374714165944266,8.019432043040882e-54,2.1633795276937743e-60,3.725862619616992e-44,2.708675981028628e-90,8.327021213696249e-125
-0.3333333333333379,0.1254181731096307,-0.04503258486100142,0.08038558824862926,0.08038558824862926,6.054021253785292e-53,1.0852782848523625e-59,1.4669627703107581e-43,1.961511155090975e-89,8.597572672715438e-124
-0.3166666666666712,0.0891305380394382,-0.0011970660116197435,0.08793347202781845,0.08793347202781845,4.492740477038366e-52,5.392188796319848e-59,5.720452379081639e-43,1.4068362029644076e-88,8.79186615175908e-123
-0.3000000000000047,0.158725588571065,-0.06216718489354443,0.09655840367752057,0.09655840367752057,3.277523275749065e-51,2.653411729612503e-58,2.209330483827002e-42,9.993447080546703e-88,8.904413262277221e-122
-0.2833333333333381,0.1227118489982552,-0.016245267885188472,0.10646658111306673,0.10646658111306673,2.3504298723278322e-50,1.2931823786874386e-57,8.451037387429557e-42,7.03082237502898e-87,8.931997148275093e-121
-0.2666666666666715,0.1198807815874692,-0.0019675256827477033,0.1179132559047215,0.1179132559047215,1.656974682718912e-49,6.242096670406244e-57,3.2016834347862464e-41,4.89909615107327e-86,8.873825239676974e-120
-0.2500000000000049,0.1908936057417852,-0.05967727038930806,0.13121633535247715,0.13121633535247715,1.1482898043633705e-48,2.9841234186254796e-56,1.2013395717139907e-40,3.380997331014495e-85,8.731567086116535e-119
-0.2333333333333382,0.193999550302129,-0.047225505145667424,0.14677404515646159,0.14677404515646159,7.822655519303453e-48,1.4129235055453882e-55,4.46449359740477e-40,2.310961554598563e-84,8.509274750798178e-118
-0.2166666666666716,0.1867051482381324,-0.02161740104537871,0.16508774719275368,0.16508774719275368,5.238705254256924e-47,6.625766061204952e-55,1.6432273470477234e-39,1.5644426277538889e-83,8.213191061494799e-117
-0.200000000000005,0.2080989925373333,-0.021307938857074743,0.18679105368025856,0.18679105368025856,3.4487426193633732e-46,3.0772949519312587e-54,5.990211151518249e-39,1.0489277844991973e-82,7.851458381504409e-116
-0.1833333333333384,0.231716527987583,-0.019030479600799843,0.21268604838678315,0.21268604838678315,2.23184826370898e-45,1.4155256044149432e-53,2.162746592584429e-38,6.965472236442992e-82,7.433746857328531e-115
-0.1666666666666718,0.2484093442785573,-0.0046232053645292315,0.24378613891402806,0.24378613891402806,1.4198275769334796e-44,6.448844618852622e-53,7.733715104865745e-38,4.581150606020152e-81,6.970825812649466e-114
-0.1500000000000052,0.3310743928003237,-0.049712827056898556,0.28136156574342513,0.28136156574342513,8.879195340516206e-44,2.909790188532351e-52,2.7389854821416378e-37,2.984129055979415e-80,6.474104740915056e-113
-0.1333333333333386,0.3668499446535448,-0.03987466226858777,0.32697528238495704,0.32697528238495704,5.4585673741885955e-43,1.3003402806540523e-51,9.607498359581868e-37,1.9252168806901765e-79,5.955171044362312e-112
